rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/loss,train/n_updates,train/clip_range,train/approx_kl,train/clip_fraction,train/value_loss,train/std,train/entropy_loss
518.85535786,542,767.76,720896,88,1328,0.0003,0.8948879241943359,-0.039631098303652836,2.043734550476074,870,0.2,0.03210337,0.3455810546875,6.721160557121038,1.0939249992370605,-18.074031203985214
542.9858127,543,797.71,729088,89,1341,0.0003,0.9195767045021057,-0.03892238014886971,5.26027250289917,880,0.2,0.018513335,0.221142578125,10.779155758023261,1.0963424444198608,-18.09742327928543
552.80330848,544,808.37,737280,90,1354,0.0003,0.8554178476333618,-0.03597908446681686,4.973519802093506,890,0.2,0.027627796,0.3113037109375,9.15538831576705,1.0971513986587524,-18.10232632160187
559.8504994900001,545,812.72,745472,91,1367,0.0003,0.8722102642059326,-0.03915916007463238,2.662384271621704,900,0.2,0.03481026,0.3529296875,6.385522142797709,1.0986524820327759,-18.129983288049697
567.64595105,546,821.73,753664,92,1380,0.0003,0.9172870516777039,-0.039717723715875765,4.150602340698242,910,0.2,0.021129318,0.25380859375,7.875476889312267,1.101128101348877,-18.146715223789215
548.0757336399998,546,789.71,761856,93,1393,0.0003,0.8656060695648193,-0.03971692065388197,2.771071672439575,920,0.2,0.02676173,0.2917724609375,7.318880125880241,1.1027923822402954,-18.171998792886733
549.67423724,547,789.78,770048,94,1406,0.0003,0.8881971836090088,-0.034647686526295726,3.614790678024292,930,0.2,0.01959065,0.2337890625,13.832108142971993,1.1030380725860596,-18.173909121751784
555.7097389,548,794.87,778240,95,1419,0.0003,0.900351881980896,-0.03733373253053287,6.834712982177734,940,0.2,0.016838044,0.2115478515625,15.59169707596302,1.105384111404419,-18.190706658363343
571.6631027899999,549,816.07,786432,96,1431,0.0003,0.8960256576538086,-0.0369365468613978,3.644604444503784,950,0.2,0.025394652,0.28238525390625,9.373049110174179,1.1073867082595825,-18.222382682561875
573.43008069,549,815.94,794624,97,1445,0.0003,0.8987696766853333,-0.0406485406390857,4.03814172744751,960,0.2,0.024116328,0.2892333984375,9.653235669434071,1.109610676765442,-18.24004485011101
582.72209161,550,823.12,802816,98,1458,0.0003,0.8553252816200256,-0.03452801095845644,2.3472139835357666,970,0.2,0.034715276,0.3252197265625,8.645701480656863,1.1157050132751465,-18.286997383832933
569.66204428,551,802.22,811008,99,1471,0.0003,0.8476543426513672,-0.04081033481852501,2.2364323139190674,980,0.2,0.03484936,0.351708984375,6.2934821709990505,1.1197857856750488,-18.335515165328978
566.55385264,552,794.56,819200,100,1483,0.0003,0.9035928845405579,-0.03487206889840309,7.409256935119629,990,0.2,0.016359508,0.209765625,16.330518093705177,1.1223528385162354,-18.373784351348878
575.96982705,552,805.27,827392,101,1496,0.0003,0.8552989363670349,-0.03873803401947953,2.5658466815948486,1000,0.2,0.048607185,0.41763916015625,5.259344974160195,1.1266919374465942,-18.412467688322067
585.8626930300001,553,814.83,835584,102,1509,0.0003,0.852260172367096,-0.035600297636119646,2.8242204189300537,1010,0.2,0.026974723,0.30264892578125,7.163517985492945,1.1309783458709717,-18.464869862794878
594.4559909300001,554,825.07,843776,103,1522,0.0003,0.8956825733184814,-0.03669127855755505,6.192338943481445,1020,0.2,0.01868671,0.23621826171875,10.921899962425233,1.1332000494003296,-18.491368383169174
612.8210231700001,555,845.75,851968,104,1535,0.0003,0.8186959624290466,-0.028463492073205997,2.659494638442993,1030,0.2,0.03811425,0.3626220703125,8.279574352502824,1.1351271867752075,-18.511540096998214
606.5821029,555,834.23,860160,105,1548,0.0003,0.8611038327217102,-0.03997479934550938,0.9053875803947449,1040,0.2,0.04756002,0.45145263671875,3.5168955996632576,1.1377047300338745,-18.549835759401322
615.1568840299999,556,841.67,868352,106,1560,0.0003,0.8617317080497742,-0.029867453368206044,5.592737197875977,1050,0.2,0.01495221,0.19130859375,14.294180484116078,1.1398067474365234,-18.562765330076218
613.8515879700001,556,836.37,876544,107,1574,0.0003,0.9022819399833679,-0.03138794901169604,1.562502145767212,1060,0.2,0.043953855,0.4046875,4.478509000688791,1.1456438302993774,-18.60314886569977
615.21010793,557,835.72,884736,108,1586,0.0003,0.9082983732223511,-0.02816521426284453,6.865339756011963,1070,0.2,0.012906805,0.1723876953125,14.904129874706268,1.1497689485549927,-18.65963434576988
624.78351656,558,844.89,892928,109,1599,0.0003,0.8158794641494751,-0.027662426124152262,4.150730133056641,1080,0.2,0.021119257,0.2780029296875,10.72385452091694,1.1500791311264038,-18.67804514169693
642.72166543,559,867.55,901120,110,1611,0.0003,0.8409913182258606,-0.030136227850744036,1.4279426336288452,1090,0.2,0.03161449,0.30723876953125,8.353368048369884,1.1553868055343628,-18.715429890155793
638.70642877,559,859.06,909312,111,1624,0.0003,0.8676767349243164,-0.03113619920986821,3.1894912719726562,1100,0.2,0.020303324,0.26429443359375,9.36255323216319,1.1551154851913452,-18.733209717273713
617.9513383,560,829.53,917504,112,1638,0.0003,0.9088095426559448,-0.03575552850670647,2.552807331085205,1110,0.2,0.02225418,0.25126953125,10.668247352540494,1.1578174829483032,-18.758409029245378
607.10092555,560,812.04,925696,113,1651,0.0003,0.8945775032043457,-0.03210168407458695,4.558815002441406,1120,0.2,0.015306242,0.19105224609375,18.380882677435874,1.1593314409255981,-18.77725734114647
595.99749666,561,796.96,933888,114,1664,0.0003,0.8859017491340637,-0.031188734456372914,6.154026985168457,1130,0.2,0.015975725,0.181103515625,16.874410097301006,1.1614549160003662,-18.791570127010345
576.58890839,561,771.19,942080,115,1678,0.0003,0.9090455174446106,-0.03408130038078525,3.648477077484131,1140,0.2,0.019717924,0.2329833984375,10.809671495854854,1.1606534719467163,-18.798235857486723
572.5821009399999,561,762.94,950272,116,1691,0.0003,0.9269327521324158,-0.03449135189221124,6.290920734405518,1150,0.2,0.016917598,0.20654296875,12.490811967849732,1.1635160446166992,-18.806445163488387
581.27525279,562,772.78,958464,117,1703,0.0003,0.8346737623214722,-0.033146330369345375,6.162378311157227,1160,0.2,0.024092494,0.2989990234375,17.383041301369666,1.1651862859725952,-18.826429468393325
561.2284602799999,563,746.81,966656,118,1716,0.0003,0.879828691482544,-0.03458025530526356,12.337361335754395,1170,0.2,0.017353274,0.199462890625,20.70950317978859,1.1689980030059814,-18.857822227478028
554.0830213,563,735.19,974848,119,1729,0.0003,0.9153059124946594,-0.03751848728425102,7.922788143157959,1180,0.2,0.022810977,0.26895751953125,14.044119477272034,1.1711190938949585,-18.88781655430794
564.7176498199999,563,746.73,983040,120,1742,0.0003,0.85016930103302,-0.03086423882195959,6.33853816986084,1190,0.2,0.029956078,0.34190673828125,16.19305149167776,1.1749433279037476,-18.91768382191658
557.8861101699999,564,739.25,991232,121,1756,0.0003,0.830010712146759,-0.032896767331112645,2.6008658409118652,1200,0.2,0.06970581,0.5118408203125,5.368096012622118,1.1847872734069824,-19.0052048265934
576.27248709,565,761.88,999424,122,1768,0.0003,0.8901864886283875,-0.028787363647279563,10.292657852172852,1210,0.2,0.011263449,0.14395751953125,26.310214275121687,1.187562346458435,-19.051543712615967
577.39691386,565,761.15,1007616,123,1781,0.0003,0.8985632061958313,-0.037713567735045216,5.584804534912109,1220,0.2,0.024085402,0.25797119140625,10.07773321121931,1.1918286085128784,-19.086661642789842
575.0096829600001,565,758.65,1015808,124,1795,0.0003,0.8278481960296631,-0.028084839809162078,1.50518000125885,1230,0.2,0.032128442,0.36099853515625,7.957472410798073,1.1929571628570557,-19.107314997911452
556.60507011,566,735.96,1024000,125,1808,0.0003,0.895173192024231,-0.031299322993436365,14.093855857849121,1240,0.2,0.013875029,0.17198486328125,16.581859110295774,1.1974093914031982,-19.147010886669158
